0
(0.132546 16 26 8 , 0.150124 16 25 8)
(0.11872 8 4 16 , 0.15014 9 4 16)
(0.119377 7 24 4 , 0.150701 7 24 3)
(0.0937123 19 8 12 , 0.15085 18 8 12)
(0.101444 4 12 21 , 0.151045 4 11 22)
(0.091824 21 27 8 , 0.151198 21 27 9)
(0.0260375 19 9 0 , 0.151212 19 8 0)
(0.140696 0 19 9 , 0.15133 0 18 9)
(0.113352 6 5 6 , 0.152233 5 5 6)
(0.0716637 6 28 25 , 0.152259 7 28 24)
(0.0576109 12 24 13 , 0.152414 13 25 13)
(0.128595 22 9 12 , 0.152621 23 10 12)
(0.0968897 8 10 7 , 0.152844 8 11 7)
(0.0997688 18 25 13 , 0.152851 17 25 13)
(0.054659 14 6 29 , 0.153038 14 5 29)
(0.0843377 21 28 9 , 0.153145 21 29 9)
(0.0738537 14 21 13 , 0.153244 14 21 12)
(0.0918543 20 26 7 , 0.153254 19 26 7)
(0.0467262 25 11 10 , 0.153434 25 11 11)
(0.0363235 20 9 6 , 0.153449 20 9 7)
(0.0296731 11 23 26 , 0.153817 12 23 26)
(0.137243 27 11 10 , 0.153879 27 11 9)
(0.0675562 17 9 12 , 0.154481 17 10 12)
(0.142572 6 1 16 , 0.154617 6 1 15)
(0.0373135 3 13 15 , 0.154677 3 14 15)
(0.147329 22 13 1 , 0.154746 22 13 0)
(0.0264342 2 1 16 , 0.154948 3 1 16)
(0.0561318 25 11 0 , 0.155244 25 10 0)
(0.155394 18 12 19 , 0.155498 19 12 19)
(0.123247 19 13 26 , 0.155867 19 14 26)
(0.0697527 20 14 25 , 0.155867 19 14 26)
(0.0943417 7 0 24 , 0.156577 7 0 25)
(0.116528 5 29 14 , 0.156578 6 29 14)
(0.156195 3 28 24 , 0.156798 2 28 24)
(0.112998 18 16 11 , 0.15724 17 16 11)
(0.102999 10 16 21 , 0.157613 10 15 21)
(0.0944243 16 28 26 , 0.157994 16 28 27)
(0.154841 21 5 3 , 0.15802 21 6 3)
(0.0577883 21 7 3 , 0.15802 21 6 3)
(0.155134 24 11 22 , 0.158062 24 11 23)
(0.139484 5 20 15 , 0.158472 5 20 16)
(0.103053 2 8 28 , 0.158477 3 8 28)
(0.0946763 12 25 25 , 0.158496 12 25 26)
(0.132961 29 28 25 , 0.158681 29 28 26)
(0.113995 29 12 4 , 0.158748 29 12 5)
(0.144342 23 8 26 , 0.158896 23 9 26)
(0.0758001 23 29 2 , 0.158967 23 29 3)
(0.135314 26 14 9 , 0.159477 26 15 10)
(0.123028 26 16 10 , 0.159477 26 15 10)
(0.0210018 7 15 3 , 0.160285 7 14 2)
(0.144293 5 4 4 , 0.160371 5 5 4)
(0.139395 7 24 28 , 0.160394 7 24 29)
(0.153838 10 26 6 , 0.161008 9 26 6)
(0.0680896 4 29 0 , 0.161668 3 28 0)
(0.130495 11 25 11 , 0.16251 12 25 11)
(0.0932007 20 1 4 , 0.162631 21 1 4)
(0.143895 4 29 24 , 0.162716 4 29 23)
(0.0767192 22 8 23 , 0.163103 23 8 23)
(0.155201 13 18 18 , 0.16316 14 18 18)
(0.0965097 18 4 23 , 0.163467 19 4 23)
(0.094315 24 25 21 , 0.163592 24 24 21)
(0.129588 16 4 7 , 0.164163 18 4 6)
(0.105888 20 2 6 , 0.164237 21 2 6)
(0.066527 16 19 18 , 0.164253 15 19 18)
(0.0987086 17 1 15 , 0.165148 16 1 15)
(0.0375324 10 12 2 , 0.165755 11 12 0)
(0.0595324 6 21 20 , 0.165824 5 21 20)
(0.159036 29 28 3 , 0.165909 29 29 3)
(0.114761 10 15 14 , 0.166039 10 15 13)
(0.0306949 14 25 25 , 0.16626 13 25 25)
(0.0152226 12 12 0 , 0.166752 13 13 0)
(0.0123213 0 18 24 , 0.166865 0 18 23)
(0.133034 4 28 23 , 0.167385 3 28 23)
(0.0768896 13 25 21 , 0.167797 13 25 20)
(0.048054 18 15 4 , 0.168969 18 14 4)
(0.0479273 26 12 14 , 0.169013 26 12 15)
(0.160813 10 9 14 , 0.169314 10 9 13)
(0.0293669 12 7 29 , 0.169392 12 7 28)
(0.166738 4 1 6 , 0.169441 5 1 6)
(0.166484 25 29 11 , 0.169903 25 29 12)
(0.00915173 18 1 12 , 0.170458 19 1 12)
(0.152271 25 28 19 , 0.172285 25 28 20)
(0.134072 22 24 12 , 0.172582 22 24 11)
(0.0332936 1 22 28 , 0.172644 2 22 29)
(0.143266 28 24 23 , 0.172742 28 24 22)
(0.1698 24 17 8 , 0.172868 24 17 7)
(0.13941 22 3 22 , 0.173423 22 3 21)
(0.0631918 11 2 17 , 0.173909 11 1 17)
(0.157035 12 4 6 , 0.173954 12 5 6)
(0.0603463 20 9 19 , 0.173967 20 9 20)
(0.0720217 20 13 11 , 0.174145 20 13 12)
(0.143881 20 13 13 , 0.174145 20 13 12)
(0.156021 25 20 20 , 0.174292 26 20 20)
(0.110012 7 18 14 , 0.174559 7 17 14)
(0.134367 12 19 29 , 0.174621 12 20 29)
(0.030221 12 21 29 , 0.174621 12 20 29)
(0.163217 10 17 3 , 0.174634 11 17 3)
(0.106754 16 24 7 , 0.174736 16 25 7)
(0.0866419 17 24 26 , 0.175096 17 24 27)
(0.0809281 17 26 27 , 0.175096 17 24 27)
(0.124013 22 4 8 , 0.175222 22 4 9)
(0.0233814 24 22 27 , 0.175373 24 20 27)
(0.132298 10 17 19 , 0.175704 10 17 18)
(0.102042 25 12 3 , 0.175747 24 12 3)
(0.152475 17 3 26 , 0.176004 17 2 26)
(0.127583 26 29 21 , 0.176603 25 29 21)
(0.101057 19 6 20 , 0.176998 19 7 20)
(0.123868 28 20 10 , 0.177096 28 20 8)
(0.133827 29 15 23 , 0.178202 29 15 24)
(0.127736 14 24 21 , 0.17822 14 25 21)
(0.100833 15 25 22 , 0.17822 14 25 21)
(0.146695 28 25 14 , 0.178395 28 26 13)
(0.0146376 24 28 12 , 0.178682 23 29 12)
(0.170937 11 4 27 , 0.179077 11 5 27)
(0.0897762 10 23 17 , 0.179381 9 23 17)
(0.11412 26 17 11 , 0.179732 26 17 10)
(0.0578001 28 1 16 , 0.179739 28 1 17)
(0.0387827 26 1 17 , 0.179739 28 1 17)
(0.0764939 6 8 25 , 0.180012 7 8 26)
(0.0418754 7 7 25 , 0.180012 7 8 26)
(0.171349 8 1 10 , 0.180333 8 1 9)
(0.179514 4 15 0 , 0.180735 5 15 0)
(0.125889 3 8 3 , 0.180903 3 6 3)
(0.112239 25 11 20 , 0.180979 26 11 20)
(0.0972686 25 14 27 , 0.18145 25 14 28)
(0.0534486 14 0 10 , 0.181989 14 2 10)
(0.0213434 12 7 22 , 0.182693 11 7 23)
(0.118738 23 6 6 , 0.183424 23 7 6)
(0.138027 22 0 20 , 0.183795 23 0 21)
(0.0865605 20 6 14 , 0.183892 20 5 14)
(0.107007 8 22 20 , 0.183978 8 22 21)
(0.14692 12 17 0 , 0.184005 12 17 1)
(0.114444 4 19 18 , 0.184155 3 19 18)
(0.135945 15 23 29 , 0.184279 15 24 29)
(0.0718986 23 10 2 , 0.184966 24 10 2)
(0.0666823 24 10 3 , 0.184966 24 10 2)
(0.0778236 19 8 19 , 0.18548 20 8 19)
(0.0545685 20 10 20 , 0.18548 20 8 19)
(0.135143 9 29 23 , 0.185918 10 29 23)
(0.0727356 15 3 26 , 0.186419 15 2 26)
(0.178563 9 9 16 , 0.187216 9 10 16)
(0.0537548 11 16 1 , 0.187261 11 17 2)
(0.124169 5 23 17 , 0.187971 5 23 19)
(0.185385 6 4 8 , 0.188287 6 4 7)
(0.0992629 10 6 1 , 0.188363 10 5 1)
(0.17889 7 13 17 , 0.188398 8 13 17)
(0.0911475 7 24 26 , 0.188569 7 25 26)
(0.0825484 17 15 20 , 0.18975 16 15 21)
(0.178517 21 11 0 , 0.189761 21 11 1)
(0.0523155 16 17 22 , 0.189797 17 16 21)
(0.024449 17 16 22 , 0.189797 17 16 21)
(0.0289418 18 10 20 , 0.189891 18 9 20)
(0.0175748 10 13 20 , 0.189909 11 14 19)
(0.18821 11 20 17 , 0.190081 12 20 17)
(0.154347 20 8 5 , 0.19021 20 8 4)
(0.120181 6 5 10 , 0.19066 5 4 10)
(0.0932522 4 29 28 , 0.190788 3 29 28)
(0.140171 3 29 29 , 0.190788 3 29 28)
(0.153852 28 9 4 , 0.19118 29 9 4)
(0.0395998 29 8 4 , 0.19118 29 9 4)
(0.168691 29 9 5 , 0.19118 29 9 4)
(0.142872 19 19 1 , 0.191703 18 19 1)
(0.152278 4 24 15 , 0.19236 4 24 16)
(0.13094 25 17 18 , 0.192381 26 18 18)
(0.0869896 26 18 17 , 0.192381 26 18 18)
(0.105218 12 5 9 , 0.19242 12 5 10)
(0.147515 8 1 25 , 0.192502 8 1 27)
(0.0568684 27 21 21 , 0.192656 26 19 20)
(0.031675 8 6 6 , 0.192694 8 6 5)
(0.0342529 23 11 11 , 0.192699 24 11 11)
(0.172712 8 9 6 , 0.192738 8 9 7)
(0.0774504 7 2 11 , 0.192772 6 3 11)
(0.10816 2 2 15 , 0.193271 3 2 15)
(0.189408 24 4 29 , 0.193404 23 4 29)
(0.0953378 20 3 3 , 0.193911 19 4 3)
(0.142194 8 28 16 , 0.194022 9 29 16)
(0.10974 18 10 3 , 0.19405 18 11 3)
(0.187229 18 12 3 , 0.19405 18 11 3)
(0.115953 12 24 7 , 0.194351 12 24 6)
(0.0511447 12 2 0 , 0.194706 12 3 1)
(0.156516 19 16 17 , 0.194836 19 17 17)
(0.149923 12 0 16 , 0.194853 12 0 17)
(0.140457 7 20 1 , 0.195308 7 19 1)
(0.077516 25 13 10 , 0.1954 25 12 10)
(0.187714 17 7 28 , 0.195569 17 7 27)
(0.058995 29 14 24 , 0.19586 28 13 24)
(0.175102 13 2 23 , 0.196033 13 2 24)
(0.122199 14 20 15 , 0.196938 13 20 14)
(0.131589 12 23 21 , 0.197396 12 23 22)
(0.152712 13 10 28 , 0.197551 13 9 28)
(0.0583558 23 1 5 , 0.197735 23 2 6)
(0.116172 27 23 18 , 0.198203 28 23 18)
(0.0652012 2 15 19 , 0.198281 1 15 19)
(0.0700487 18 24 20 , 0.198391 18 24 21)
(0.0621623 23 11 9 , 0.19844 22 11 9)
(0.155722 10 21 1 , 0.198622 9 21 1)
(0.0259512 9 21 19 , 0.198856 9 24 19)
(0.151133 13 24 22 , 0.19907 13 24 21)
(0.14822 15 29 23 , 0.199176 15 28 23)
(0.097711 9 4 14 , 0.199221 10 4 14)
(0.0684152 8 21 26 , 0.199329 8 20 25)
(0.131153 12 22 28 , 0.199375 12 22 29)
(0.0999073 5 0 8 , 0.199783 6 0 9)
(0.0934977 21 6 13 , 0.199942 20 8 12)
(0.0849116 2 7 14 , 0.200103 2 8 14)
(0.0795778 11 9 26 , 0.200231 11 9 25)
(0.165434 26 22 21 , 0.200291 26 23 21)
(0.0382389 11 2 20 , 0.200531 10 1 20)
(0.0741222 20 0 6 , 0.200626 20 1 6)
(0.106939 21 2 26 , 0.200657 22 2 26)
(0.147294 6 6 18 , 0.200694 6 5 17)
(0.170574 7 4 24 , 0.201321 7 4 23)
(0.0842675 18 21 12 , 0.201604 18 21 14)
(0.188765 27 9 16 , 0.202153 27 9 17)
(0.158723 19 12 4 , 0.202448 19 13 4)
(0.112638 23 1 0 , 0.202925 23 1 1)
(0.07428 26 7 11 , 0.203091 26 7 12)
(0.175375 20 9 16 , 0.203315 20 10 16)
(0.104599 21 10 16 , 0.203315 20 10 16)
(0.059085 20 11 16 , 0.203315 20 10 16)
(0.00830716 5 9 11 , 0.203777 5 10 10)
(0.196085 3 11 14 , 0.203855 3 11 13)
(0.038051 4 17 12 , 0.204573 6 16 13)
(0.0512321 15 25 7 , 0.204697 16 24 9)
(0.101944 19 7 5 , 0.204772 18 6 6)
(0.146525 24 3 7 , 0.204782 24 2 7)
(0.114046 24 15 16 , 0.204891 24 17 16)
(0.0961241 25 26 22 , 0.205358 26 26 22)
(0.155936 27 2 12 , 0.205499 26 2 12)
(0.0996411 26 1 12 , 0.205499 26 2 12)
(0.148938 21 1 0 , 0.205568 21 0 0)
(0.132171 23 25 10 , 0.205967 23 25 11)
(0.0995168 11 21 11 , 0.206115 12 21 11)
(0.180306 27 21 11 , 0.206147 27 21 10)
(0.196114 11 9 23 , 0.206306 11 8 23)
(0.184145 6 29 7 , 0.206645 6 28 7)
(0.0406959 18 13 18 , 0.207373 19 13 18)
(0.205306 7 11 3 , 0.207375 7 11 2)
(0.123283 11 28 10 , 0.207421 12 28 10)
(0.071867 4 10 25 , 0.207573 4 9 25)
(0.174613 6 3 5 , 0.207925 7 3 5)
(0.134465 7 4 5 , 0.207925 7 3 5)
(0.138132 6 9 22 , 0.208907 7 9 22)
(0.158298 3 9 18 , 0.20901 3 9 19)
(0.110509 29 16 2 , 0.209058 28 16 2)
(0.0912728 28 16 28 , 0.209128 29 16 27)
(0.156219 10 20 23 , 0.209226 10 20 24)
(0.198618 29 27 2 , 0.209378 28 27 2)
(0.0618995 5 11 2 , 0.209484 4 10 1)
(0.00471516 5 6 0 , 0.209804 4 6 0)
(0.142454 7 22 11 , 0.209901 8 22 11)
(0.156987 2 6 7 , 0.210084 2 5 7)
(0.0486879 13 25 16 , 0.210134 14 24 15)
(0.0689083 12 2 11 , 0.210357 11 2 12)
(0.209953 5 13 27 , 0.210957 5 14 27)
(0.0298754 19 11 3 , 0.210972 19 11 5)
(0.0536182 10 29 5 , 0.211401 9 29 5)
(0.140767 27 29 2 , 0.211407 28 29 2)
(0.195106 27 4 11 , 0.211749 27 3 11)
(0.211083 18 1 9 , 0.211911 18 0 9)
(0.0391167 13 8 20 , 0.211976 14 8 19)
(0.0105626 14 11 19 , 0.211976 14 8 19)
(0.160408 18 19 28 , 0.212216 18 19 27)
(0.065468 22 5 23 , 0.212414 22 5 22)
(0.147899 23 8 21 , 0.212594 23 8 22)
(0.207653 13 3 3 , 0.213267 13 2 3)
(0.0898601 13 11 20 , 0.213403 13 9 20)
(0.177913 13 9 21 , 0.213403 13 9 20)
(0.111227 17 24 17 , 0.213919 17 26 17)
(0.131316 21 23 7 , 0.213983 20 23 7)
(0.185509 13 4 20 , 0.214032 12 4 20)
(0.0537842 3 15 13 , 0.214111 4 15 13)
(0.20442 18 16 27 , 0.214216 19 16 27)
(0.157689 3 21 4 , 0.214299 3 21 3)
(0.191371 2 13 3 , 0.214305 2 13 2)
(0.0118405 8 12 8 , 0.21482 9 12 10)
(0.0754951 5 29 11 , 0.214987 5 29 10)
(0.187821 13 13 14 , 0.215292 12 13 14)
(0.21518 28 5 12 , 0.215992 27 5 12)
(0.143297 27 11 28 , 0.216114 27 12 28)
(0.155939 17 6 20 , 0.216232 17 6 21)
(0.182823 27 17 8 , 0.216445 27 16 8)
(0.0198609 2 12 8 , 0.216458 1 13 8)
(0.151084 27 25 19 , 0.216525 27 23 19)
(0.140508 18 6 12 , 0.216726 18 5 12)
(0.118238 13 29 10 , 0.217065 12 29 10)
(0.121146 27 26 20 , 0.217083 28 26 20)
(0.0493426 0 0 7 , 0.217198 1 0 6)
(0.0586559 13 1 7 , 0.217356 11 1 7)
(0.196265 12 27 0 , 0.217369 11 27 0)
(0.161969 6 15 22 , 0.217464 7 15 22)
(0.175378 7 18 10 , 0.21754 6 19 10)
(0.193245 15 17 5 , 0.217684 15 17 6)
(0.100588 14 17 6 , 0.217684 15 17 6)
(0.0708707 28 23 19 , 0.217696 27 24 20)
(0.00519114 3 14 1 , 0.217969 4 14 1)
(0.0631029 21 18 4 , 0.218054 21 17 4)
(0.0973263 28 14 28 , 0.218503 29 14 28)
(0.0946203 28 15 22 , 0.219053 27 15 21)
(0.0250353 10 23 25 , 0.219315 10 22 25)
(0.105936 8 12 21 , 0.219328 8 12 22)
(0.179947 19 7 10 , 0.219402 19 7 11)
(0.144397 28 25 4 , 0.219489 28 26 4)
(0.158045 10 24 1 , 0.219491 9 23 0)
(0.172441 17 28 25 , 0.219874 18 28 25)
(0.109025 11 23 18 , 0.220167 11 23 19)
(0.0545457 23 17 14 , 0.220239 23 16 14)
(0.16744 4 19 27 , 0.220383 4 19 28)
(0.0892271 15 18 6 , 0.220421 17 18 6)
(0.0388372 17 18 7 , 0.220421 17 18 6)
(0.0807604 15 6 5 , 0.22073 15 5 5)
(0.186107 20 1 21 , 0.220898 20 1 22)
(0.078927 15 20 23 , 0.221003 15 20 24)
(0.203292 24 9 13 , 0.221121 24 10 13)
(0.207944 25 10 13 , 0.221121 24 10 13)
(0.071423 5 22 16 , 0.222185 4 22 16)
(0.20701 10 11 28 , 0.222394 9 11 28)
(0.117413 22 18 22 , 0.22255 21 18 22)
(0.0767057 25 15 26 , 0.222579 25 14 26)
(0.20564 20 8 23 , 0.222896 21 8 23)
(0.174809 21 9 23 , 0.222896 21 8 23)
(0.130198 21 24 8 , 0.22327 21 24 7)
(0.061523 16 9 27 , 0.223845 15 9 28)
(0.0741538 3 12 6 , 0.223881 4 12 6)
(0.14267 21 1 23 , 0.224011 21 1 24)
(0.0503644 20 1 25 , 0.224011 21 1 24)
(0.159992 6 26 17 , 0.224092 5 26 16)
(0.146414 5 12 13 , 0.22419 5 11 13)
(0.0466136 14 17 17 , 0.224274 14 18 17)
(0.0757535 27 17 23 , 0.224658 27 16 24)
(0.2014 27 16 25 , 0.224658 27 16 24)
(0.175311 6 2 0 , 0.2247 7 3 0)
