0
(0.0139065 2 21 11 , 0.421275 2 22 8) - (0.000428064 4 23 17 , 0.309224 4 29 8)
(0.120513 7 26 24 , 0.175583 8 26 24) - (0.0740575 7 26 24 , 0.200408 7 26 25)
(0.0413655 28 6 11 , 0.175927 27 6 11) - (0.205137 28 6 11 , 0.277784 28 6 12)
(0.0226886 28 8 13 , 0.196853 27 8 13) - (0.174419 27 6 10 , 0.197879 27 8 10)
(0.0232955 14 20 18 , 0.363779 15 20 19) - (0.0124319 14 20 19 , 0.27126 15 19 16)
(0.0518108 20 14 16 , 0.24256 20 13 16) - (0.167024 20 14 16 , 0.291715 19 14 15)
(0.0236225 15 15 28 , 0.230603 13 15 26) - (0.0354207 15 14 28 , 0.293982 14 13 27)
(0.00111413 7 7 4 , 0.363042 6 10 5) - (0.00450165 5 5 5 , 0.21155 4 4 5)
(0.128956 0 18 20 , 0.284599 0 18 22) - (0.0884583 0 18 21 , 0.176654 1 18 20)
(0.0530621 3 21 22 , 0.195132 3 21 23) - (0.068425 1 18 19 , 0.176654 1 18 20)
(0.0638634 3 12 16 , 0.176686 2 12 17) - (0.0312906 4 12 18 , 0.322616 4 11 17)
(0.0127439 2 11 18 , 0.277593 2 10 18) - (0.0103868 2 11 17 , 0.318141 2 4 17)
(0.00808591 26 23 6 , 0.236319 25 23 5) - (0.0101278 29 22 9 , 0.435867 29 20 7)
(0.0928503 29 15 10 , 0.239182 29 15 11) - (0.0125009 29 14 10 , 0.409764 28 14 10)
(0.139011 28 1 21 , 0.206566 29 1 21) - (0.00573489 29 2 21 , 0.4438 29 2 20)
(0.012159 2 8 11 , 0.211554 2 4 11) - (0.000288572 3 10 15 , 0.317373 3 14 11)
(0.0648556 16 16 12 , 0.208417 16 17 12) - (0.177341 15 16 12 , 0.426228 15 16 13)
(0.00559359 3 6 4 , 0.279617 0 2 2) - (0.00551024 4 7 4 , 0.447641 3 7 4)
(0.165222 18 15 26 , 0.430575 19 14 26) - (0.025229 18 15 27 , 0.258445 19 16 27)
(0.0371546 10 5 13 , 0.269495 10 4 13) - (0.0563158 8 5 15 , 0.353199 7 5 15)
(0.000581173 14 23 17 , 0.256762 23 23 24) - (0.0293102 14 25 18 , 0.193175 13 25 20)
(0.0212574 29 13 19 , 0.316405 29 13 20) - (0.0494015 28 13 20 , 0.177597 27 13 20)
(0.111097 0 6 26 , 0.537435 0 7 26) - (0.177597 0 7 26 , 0.305894 1 7 26)
(0.0682029 0 7 27 , 0.391268 1 9 27) - (0.07407 0 7 28 , 0.418146 0 7 29)
(0.0318387 4 1 28 , 0.333901 7 3 27) - (0.0230673 6 1 27 , 0.343399 5 1 27)
(0.0741475 18 13 23 , 0.177654 18 12 23) - (0.0926148 18 13 23 , 0.459218 17 13 23)
(0.298069 20 10 20 , 0.391503 20 9 20) - (0.135583 18 10 20 , 0.276035 18 11 20)
(0.013513 16 25 20 , 0.184434 16 26 20) - (0.149228 16 25 20 , 0.1806 16 24 19)
(0.0128449 10 27 21 , 0.251456 11 27 22) - (0.00216214 12 23 22 , 0.237413 13 22 22)
(0.0178231 2 15 17 , 0.267956 2 15 18) - (0.0408995 3 16 17 , 0.428461 3 17 17)
(0.0241548 19 7 21 , 0.178009 20 6 21) - (0.01065 18 9 19 , 0.391778 19 9 18)
(0.0112797 7 18 12 , 0.344985 7 17 13) - (0.00277447 8 18 12 , 0.265708 8 17 12)
(0.00171983 11 27 7 , 0.364028 11 26 7) - (0.0495666 10 27 2 , 0.193015 9 27 1)
(0.172078 4 3 11 , 0.336755 4 3 12) - (0.0563224 4 3 11 , 0.178465 5 3 11)
(0.239532 5 4 11 , 0.421006 4 4 11) - (0.0591173 5 4 11 , 0.178465 5 3 11)
(0.0144761 26 4 19 , 0.184227 24 4 19) - (0.0045069 27 4 18 , 0.327312 27 5 18)
(0.0701562 26 17 2 , 0.178709 26 17 1) - (0.205151 27 17 1 , 0.264417 27 16 1)
(0.0731698 14 22 18 , 0.33785 14 21 18) - (0.0781582 14 22 18 , 0.199277 14 23 18)
(0.160701 27 9 4 , 0.186337 26 8 4) - (0.179191 28 9 4 , 0.416653 27 9 3)
(0.00936023 29 2 10 , 0.307528 28 7 6) - (0.00932859 21 6 15 , 0.290861 22 6 15)
(0.157628 15 6 2 , 0.44254 15 5 2) - (0.066287 14 6 3 , 0.215269 15 7 1)
(0.00693993 12 4 15 , 0.239472 14 7 16) - (0.0467369 12 3 14 , 0.18071 13 3 13)
(0.328075 26 18 0 , 0.339883 26 18 1) - (0.0143923 24 20 2 , 0.179391 26 19 0)
(0.0135786 7 27 2 , 0.303351 9 29 2) - (0.00734288 8 27 2 , 0.289096 6 25 0)
(0.00100291 1 8 1 , 0.364044 3 0 8) - (0.00221419 5 2 6 , 0.273966 3 9 8)
(0.0468697 1 17 19 , 0.438808 2 17 18) - (0.0182515 2 19 22 , 0.31868 3 19 21)
(0.159879 0 28 9 , 0.604422 0 28 10) - (0.134176 0 28 9 , 0.179836 0 28 8)
(0.233553 3 2 28 , 0.48236 3 2 27) - (0.156969 2 1 26 , 0.406841 2 3 26)
(0.0766906 27 8 24 , 0.179922 27 9 24) - (0.358805 27 8 24 , 0.444973 27 9 24)
(0.063428 3 17 19 , 0.267648 2 18 18) - (0.00757253 0 19 12 , 0.3524 1 23 15)
(0.344187 23 10 8 , 0.377509 22 10 8) - (0.138477 23 10 8 , 0.299263 24 10 8)
(0.0407863 5 17 14 , 0.31795 4 19 14) - (0.105949 4 17 15 , 0.26885 3 17 16)
(0.0996978 17 12 25 , 0.314249 18 10 25) - (0.0249782 17 12 26 , 0.291113 16 12 25)
(0.104297 0 7 4 , 0.424328 0 6 3) - (0.0919052 0 6 3 , 0.327625 0 5 3)
(0.155282 25 8 7 , 0.180622 26 8 7) - (0.10135 24 8 8 , 0.204619 23 8 7)
(0.115242 26 9 7 , 0.180622 26 8 7) - (0.0767939 26 9 6 , 0.233751 27 9 6)
(0.276957 21 12 0 , 0.519197 20 12 0) - (0.0536588 21 12 0 , 0.412723 19 14 0)
(0.0137688 16 1 10 , 0.280309 11 1 12) - (0.00208067 12 0 13 , 0.341378 22 2 13)
(0.0620133 24 12 4 , 0.348726 24 11 3) - (0.0282761 24 12 3 , 0.180879 24 13 3)
(0.494157 24 13 2 , 0.557288 24 13 3) - (0.156544 24 13 2 , 0.180879 24 13 3)
(0.0159062 17 7 11 , 0.23426 18 6 6) - (0.0179689 17 6 10 , 0.3749 16 9 11)
(0.0575803 17 16 13 , 0.315548 18 18 13) - (0.0588354 17 15 13 , 0.363005 17 14 12)
(0.0449614 12 24 25 , 0.243586 13 24 26) - (0.0213763 12 29 28 , 0.300181 12 28 29)
(0.0239188 23 27 9 , 0.212381 21 27 9) - (0.0118886 26 27 9 , 0.262224 27 28 9)
(0.052135 21 9 19 , 0.297736 22 9 18) - (0.134924 21 10 18 , 0.30491 20 7 18)
(0.0346523 27 19 6 , 0.21891 26 19 6) - (0.121115 28 17 6 , 0.27995 28 17 7)
(0.104009 29 16 7 , 0.317961 29 17 6) - (0.0791907 29 16 8 , 0.276328 29 15 8)
(0.0297193 17 1 6 , 0.358467 17 2 6) - (0.0495961 19 0 6 , 0.206523 18 0 6)
(0.0231363 20 3 2 , 0.396078 20 3 1) - (0.102517 20 2 1 , 0.248598 19 2 1)
(0.0299756 22 23 5 , 0.194539 22 23 4) - (0.0488253 21 23 5 , 0.283812 22 22 5)
(0.389516 0 11 27 , 0.446407 0 11 28) - (0.0700974 1 11 27 , 0.181777 0 11 27)
(0.0199427 21 13 10 , 0.406797 22 10 10) - (0.112483 21 13 9 , 0.366785 22 13 8)
(0.00603338 12 19 4 , 0.279245 15 21 3) - (0.0721447 14 20 4 , 0.298312 15 21 5)
(0.098462 14 1 29 , 0.248047 13 1 29) - (0.181932 14 2 29 , 0.255482 13 2 29)
(0.0270733 15 28 5 , 0.265077 16 28 5) - (0.00266161 13 28 5 , 0.35454 12 28 6)
(0.00794597 15 23 5 , 0.34781 16 22 5) - (0.0141497 15 28 7 , 0.4037 19 27 6)
(0.130794 27 17 29 , 0.274324 28 16 28) - (0.101384 29 17 28 , 0.181984 29 17 29)
(0.0978911 25 16 12 , 0.186292 24 16 13) - (0.0980323 24 15 14 , 0.182014 25 15 14)
(0.00326859 8 8 28 , 0.301532 5 7 27) - (0.0491257 14 4 27 , 0.281182 13 3 27)
(0.377453 23 2 24 , 0.624901 23 2 25) - (0.114302 22 3 25 , 0.182217 23 2 25)
(0.0513804 22 1 25 , 0.293508 23 1 25) - (0.110779 23 2 24 , 0.182217 23 2 25)
(0.0187124 1 17 13 , 0.18232 1 17 12) - (0.431784 1 17 13 , 0.433881 1 18 13)
(0.109283 18 25 24 , 0.267698 18 26 24) - (0.0441353 18 25 25 , 0.182354 17 25 24)
(0.0102222 9 4 1 , 0.319729 11 4 2) - (0.0199163 7 3 0 , 0.366526 6 5 3)
(0.0607028 21 26 15 , 0.274256 21 27 15) - (0.11575 20 26 15 , 0.34699 21 27 15)
(0.155518 17 17 24 , 0.182548 17 17 25) - (0.0486782 17 17 24 , 0.24357 17 20 24)
(0.0081788 22 26 5 , 0.425744 22 26 4) - (0.0834625 22 26 4 , 0.346025 22 26 6)
(0.134116 15 8 13 , 0.69997 15 8 14) - (0.00511805 16 7 13 , 0.303131 15 6 23)
(0.119266 10 21 15 , 0.18267 10 22 15) - (0.08396 10 21 15 , 0.419441 10 21 14)
(0.00199261 9 21 16 , 0.209685 9 23 17) - (0.0178912 8 22 17 , 0.395933 10 22 18)
(0.0575731 23 18 22 , 0.448631 22 18 22) - (0.0469368 23 17 23 , 0.202577 23 19 23)
(0.0114202 27 17 24 , 0.316379 25 14 24) - (0.100612 27 16 24 , 0.209393 28 17 24)
(0.0610552 29 16 25 , 0.39731 28 16 25) - (0.0659569 29 16 24 , 0.390319 28 18 24)
(0.109023 29 5 10 , 0.328534 29 5 11) - (0.183128 29 6 10 , 0.278203 28 5 10)
(0.0299643 29 6 9 , 0.210751 29 5 8) - (0.00884512 27 7 8 , 0.279767 28 5 11)
(0.0790674 23 14 14 , 0.221975 22 13 15) - (0.0202731 25 16 13 , 0.288409 25 15 11)
(0.399874 12 20 16 , 0.476253 12 19 16) - (0.0489828 12 20 16 , 0.18323 12 19 16)
(0.117093 18 23 8 , 0.18327 19 23 8) - (0.0348446 20 23 9 , 0.537032 20 23 10)
(0.0663156 29 9 4 , 0.272343 29 8 2) - (0.154037 29 8 3 , 0.46091 29 8 4)
(0.111994 4 24 25 , 0.229553 4 24 24) - (0.0141953 4 24 25 , 0.248708 4 22 27)
(0.0096256 0 18 14 , 0.521386 0 19 14) - (0.00486291 3 18 19 , 0.413605 2 18 19)
(0.0896634 11 22 28 , 0.183616 11 21 28) - (0.126408 10 22 28 , 0.256038 10 21 29)
(0.121075 29 5 28 , 0.269479 28 5 29) - (0.0963746 28 7 27 , 0.253414 28 6 26)
(0.10206 4 13 12 , 0.270631 3 14 14) - (0.168487 4 13 14 , 0.183984 5 14 13)
(0.415326 22 11 16 , 0.431744 22 11 17) - (0.131501 22 11 16 , 0.253277 23 11 16)
(0.028247 6 19 2 , 0.251966 6 19 3) - (0.159008 6 18 2 , 0.500321 7 18 2)
(0.00344472 9 1 5 , 0.439483 9 2 4) - (0.00442016 10 2 13 , 0.222366 9 2 11)
(0.069743 6 14 2 , 0.185083 7 14 2) - (0.224634 6 14 2 , 0.241336 5 14 2)
(0.0173774 21 13 1 , 0.267317 20 13 2) - (0.0585939 23 13 0 , 0.185094 22 12 1)
(0.143412 24 18 29 , 0.384761 24 17 29) - (0.0218923 23 17 29 , 0.369397 22 16 29)
(0.139329 15 20 22 , 0.315493 15 21 23) - (0.000231264 15 20 22 , 0.287012 3 23 26)
(0.100652 3 4 8 , 0.425119 2 3 8) - (0.132224 2 4 8 , 0.316338 1 4 8)
(0.000851002 19 12 4 , 0.19296 19 13 5) - (0.000507778 16 22 10 , 0.449153 16 22 11)
(0.13201 28 13 15 , 0.18551 28 13 14) - (0.124131 29 13 15 , 0.3639 29 13 16)
(0.00842306 14 8 9 , 0.321151 16 7 9) - (0.01305 12 10 4 , 0.255432 12 11 4)
(0.06177 27 8 6 , 0.240055 27 7 3) - (0.174791 27 8 6 , 0.21389 27 7 6)
(0.0340112 9 19 19 , 0.389506 9 19 21) - (0.00271563 9 20 18 , 0.398509 11 21 18)
(0.0124036 26 19 27 , 0.379386 28 18 26) - (0.000400744 27 19 25 , 0.442398 27 19 26)
(0.00192055 28 18 22 , 0.426596 28 21 22) - (0.000934415 28 18 23 , 0.325681 29 19 22)
(0.260153 1 20 15 , 0.276628 2 21 15) - (0.0247794 1 21 15 , 0.269546 1 22 15)
(0.00098397 16 18 7 , 0.300266 21 20 11) - (0.000774539 27 21 11 , 0.410867 28 20 10)
(0.188787 6 6 11 , 0.193931 6 6 12) - (0.0293073 5 6 11 , 0.197565 5 5 11)
(0.0218384 27 17 1 , 0.196617 27 15 1) - (0.186307 27 16 0 , 0.300623 28 16 1)
(0.0301322 22 7 4 , 0.214109 21 7 4) - (0.00904591 24 7 5 , 0.242986 23 8 5)
(0.00193451 18 2 11 , 0.323636 18 2 12) - (0.00236568 19 3 10 , 0.310963 18 2 12)
(0.182109 24 8 16 , 0.248464 24 7 16) - (0.0100173 24 8 16 , 0.200585 24 9 16)
(0.0699642 11 29 24 , 0.715258 11 28 24) - (0.127274 14 28 23 , 0.420913 14 29 23)
(0.000366041 27 12 10 , 0.297388 24 13 16) - (8.13555e-05 19 1 26 , 0.336549 23 7 27)
(0.0191613 27 27 15 , 0.322335 26 27 15) - (0.0317508 25 28 16 , 0.245791 26 27 16)
(0.164035 12 17 2 , 0.344482 11 16 1) - (0.0263439 13 17 1 , 0.20569 12 17 1)
(0.0372944 6 12 6 , 0.275146 6 11 6) - (0.0639914 6 12 7 , 0.187384 6 13 7)
(0.0691231 15 2 5 , 0.244608 16 1 4) - (0.0799716 15 0 6 , 0.481071 15 0 7)
(0.357979 0 16 15 , 0.375104 0 16 16) - (0.015186 0 16 16 , 0.187474 0 16 14)
(0.0111502 25 23 15 , 0.30612 24 25 14) - (0.0367638 26 24 15 , 0.287704 26 24 16)
(0.0172242 15 28 28 , 0.385783 17 29 28) - (0.166683 16 28 29 , 0.55765 15 28 29)
(0.0633432 8 4 20 , 0.460157 6 4 20) - (0.0918747 7 4 20 , 0.187567 7 4 21)
(0.00161929 0 1 16 , 0.366544 2 1 18) - (0.000723524 5 2 17 , 0.230354 7 3 18)
(0.0545224 6 28 23 , 0.323342 8 29 23) - (0.0075957 2 25 17 , 0.27159 2 23 17)
(0.0885657 16 10 4 , 0.291809 15 10 4) - (0.0754673 16 11 4 , 0.24482 17 10 6)
(0.0401365 7 9 0 , 0.214931 7 10 1) - (0.105807 7 8 1 , 0.190715 6 8 1)
(0.0890283 19 23 9 , 0.20055 20 24 8) - (0.00568136 19 22 8 , 0.386791 19 21 8)
(0.0139884 20 0 24 , 0.297524 20 0 23) - (0.00100623 18 1 23 , 0.282961 19 1 23)
(0.158227 25 3 8 , 0.309302 25 3 7) - (0.113302 26 4 8 , 0.214471 26 5 8)
(0.00928329 28 2 5 , 0.406514 28 2 4) - (0.0537338 28 2 6 , 0.245357 26 2 7)
(0.138039 3 4 15 , 0.196453 5 3 15) - (0.00486654 4 4 14 , 0.313694 4 4 15)
(0.0116742 20 7 10 , 0.347967 20 8 11) - (0.0285939 21 5 12 , 0.317873 20 5 11)
(0.0110449 19 13 26 , 0.31602 16 15 27) - (0.0123004 16 15 24 , 0.274284 15 15 25)
(0.0133358 3 15 24 , 0.285479 9 13 25) - (0.0295965 5 16 22 , 0.203011 4 17 22)
(0.421916 16 5 2 , 0.44254 15 5 2) - (0.182082 16 5 2 , 0.206847 15 5 2)
(0.0230557 11 0 26 , 0.385153 13 0 27) - (0.019966 12 0 25 , 0.29441 11 1 22)
(0.0231298 16 11 29 , 0.393659 14 10 29) - (0.0170425 16 11 28 , 0.479642 13 11 29)
(0.0427189 15 15 10 , 0.214528 15 15 11) - (0.0728562 15 16 10 , 0.502172 15 16 9)
(0.111978 23 23 3 , 0.189145 22 23 3) - (0.157108 23 23 3 , 0.208127 23 23 2)
(0.109347 27 0 25 , 0.277819 27 0 26) - (0.18918 27 0 26 , 0.355425 28 0 27)
(0.0191562 18 22 2 , 0.251758 16 23 2) - (0.0415545 18 23 4 , 0.326918 16 24 4)
(0.0306363 0 21 2 , 0.255886 1 20 4) - (0.00722054 4 19 1 , 0.221295 4 21 1)
(0.0457781 20 14 6 , 0.253677 17 14 8) - (0.130294 20 14 7 , 0.300904 20 14 9)
(0.0479621 19 15 6 , 0.189529 19 15 7) - (0.242115 19 15 6 , 0.465926 19 16 5)
(0.0257347 28 1 27 , 0.394756 27 3 26) - (0.0362001 27 2 26 , 0.385116 26 2 25)
(0.0537259 21 15 5 , 0.306843 20 15 5) - (0.0324673 21 16 5 , 0.36837 22 15 4)
(0.0458393 5 19 20 , 0.330657 5 19 22) - (0.0120903 4 19 20 , 0.225404 5 19 18)
(0.00407655 2 13 11 , 0.325831 2 17 14) - (0.0139631 2 14 11 , 0.237658 1 13 11)
(0.0607544 28 26 8 , 0.189978 28 25 8) - (0.233813 28 25 8 , 0.434219 28 25 9)
(0.122345 5 17 21 , 0.190117 6 17 21) - (0.0210213 4 17 21 , 0.37124 7 13 24)
(0.00101061 11 26 1 , 0.319567 12 24 4) - (0.00262424 5 23 2 , 0.349541 12 27 5)
(0.0494775 24 20 19 , 0.243866 25 20 20) - (0.101126 24 20 18 , 0.354307 24 18 18)
(0.0910166 14 25 23 , 0.306209 13 25 24) - (0.0356517 14 25 23 , 0.380192 13 25 25)
(0.0392904 18 8 9 , 0.298936 20 9 9) - (0.190645 18 9 9 , 0.380448 17 9 9)
(0.246803 3 3 29 , 0.479371 4 3 29) - (0.111416 3 3 29 , 0.190658 3 4 29)
(0.0677728 14 28 19 , 0.325567 15 28 19) - (0.0595564 14 29 19 , 0.372343 13 29 18)
(0.0182618 4 6 1 , 0.349092 4 8 2) - (0.0424982 6 7 1 , 0.378596 8 9 3)
(0.143565 5 29 3 , 0.210307 5 27 3) - (0.188988 5 29 4 , 0.348259 4 29 4)
(0.0219206 8 15 3 , 0.214146 5 14 2) - (0.0683847 11 18 5 , 0.256092 11 18 4)
(0.0200314 19 29 23 , 0.681668 19 29 22) - (0.112317 19 29 23 , 0.233463 19 29 24)
(0.17948 20 14 12 , 0.589768 20 15 12) - (0.136049 21 15 11 , 0.220459 20 14 12)
(0.168648 10 1 29 , 0.255985 9 1 28) - (0.148024 10 2 29 , 0.191374 10 2 28)
(0.0548406 7 13 22 , 0.247836 8 13 22) - (0.0238013 6 13 22 , 0.333464 6 15 22)
(0.0544633 0 21 29 , 0.373522 1 23 28) - (0.0275128 0 21 29 , 0.285895 0 20 28)
(0.108307 26 13 14 , 0.191604 26 13 13) - (0.189906 26 13 14 , 0.378127 25 13 14)
(0.00742891 20 15 25 , 0.271134 22 15 21) - (0.00502757 25 15 26 , 0.326847 26 10 24)
(0.0185464 3 24 14 , 0.380887 3 24 15) - (0.0240812 2 24 15 , 0.391626 2 25 14)
(0.136194 0 21 20 , 0.286016 1 19 17) - (0.0453804 1 21 19 , 0.439602 1 23 20)
(0.166336 6 22 21 , 0.324645 6 23 21) - (0.000728416 6 22 21 , 0.319026 8 22 19)
(0.00269982 12 5 25 , 0.378401 12 8 26) - (0.00110386 1 9 24 , 0.450581 2 9 25)
(0.0282679 0 16 4 , 0.369218 0 14 5) - (0.00302985 1 19 3 , 0.37535 3 21 2)
(0.0732214 29 24 6 , 0.471322 29 24 5) - (0.0414354 29 23 5 , 0.357967 28 22 7)
(0.086766 1 0 29 , 0.355766 1 0 28) - (0.0905977 3 2 28 , 0.315916 3 2 29)
(0.0153043 1 27 1 , 0.361332 2 26 2) - (0.0375515 1 24 1 , 0.364067 1 25 2)
(0.0303587 11 26 6 , 0.364028 11 26 7) - (0.00926215 13 25 5 , 0.32796 12 25 6)
(0.00712191 1 0 21 , 0.341945 1 2 20) - (0.0406013 1 1 20 , 0.584831 1 0 20)
(0.0920209 17 24 26 , 0.320432 18 24 26) - (0.030412 15 25 26 , 0.390762 13 26 26)
(0.00827282 21 3 13 , 0.493283 21 2 13) - (0.0241175 20 3 13 , 0.212819 19 3 12)
(0.0281858 16 3 11 , 0.341829 16 3 8) - (0.0268771 17 3 9 , 0.336533 17 3 10)
(0.102669 26 22 16 , 0.347752 26 21 16) - (0.0620028 27 22 16 , 0.228792 28 22 16)
(0.0281059 27 22 5 , 0.401234 29 21 6) - (0.158104 27 22 4 , 0.301106 27 23 5)
(0.170662 2 15 12 , 0.192962 1 15 12) - (0.300601 2 15 12 , 0.427474 3 16 11)
(0.174314 21 2 29 , 0.19301 21 3 29) - (0.0341844 20 3 29 , 0.21598 19 3 29)
(0.0289434 27 17 8 , 0.264794 26 17 7) - (0.00675056 25 19 9 , 0.253245 26 14 8)
(0.127445 24 4 26 , 0.340989 25 4 26) - (0.11027 24 5 27 , 0.264385 24 4 27)
(0.0860472 22 29 8 , 0.335164 23 29 9) - (0.0420753 26 29 8 , 0.197546 25 29 9)
(0.0707142 7 19 23 , 0.357523 7 18 23) - (0.0141542 6 19 24 , 0.348871 6 20 24)
(0.0806526 0 14 24 , 0.323912 1 14 23) - (0.0777064 1 14 24 , 0.253002 1 16 24)
(0.0903623 19 12 7 , 0.198382 20 12 6) - (0.0748502 18 12 9 , 0.203505 17 12 8)
(0.312276 21 3 15 , 0.348317 21 3 16) - (0.153589 21 3 15 , 0.193708 21 3 14)
(0.14428 6 25 2 , 0.217548 5 25 2) - (0.0205643 6 24 2 , 0.403609 5 24 2)
(0.184977 1 5 29 , 0.369086 0 4 29) - (0.193927 1 6 29 , 0.373382 1 6 28)
(0.183089 7 8 17 , 0.498201 7 7 18) - (0.00611123 8 8 17 , 0.267029 5 8 19)
(0.0327425 4 23 20 , 0.256033 3 22 21) - (0.177209 4 23 20 , 0.516243 4 23 19)
(0.103274 12 14 27 , 0.229516 12 13 27) - (0.168333 13 14 27 , 0.266659 14 14 27)
(0.00365637 24 25 1 , 0.281317 27 14 7) - (5.45296e-05 27 14 8 , 0.325981 22 25 2)
(0.00896455 21 26 12 , 0.220865 21 25 12) - (0.0164766 21 27 12 , 0.302397 20 27 12)
(0.0637557 4 10 1 , 0.331793 4 9 2) - (0.189346 4 11 1 , 0.341754 4 10 3)
(0.0898523 11 7 14 , 0.242629 10 7 16) - (0.0530741 12 7 14 , 0.411057 12 6 14)
(0.0724496 26 28 14 , 0.26091 26 29 14) - (0.194723 26 29 14 , 0.584967 27 29 14)
(0.0199746 20 7 26 , 0.24204 22 6 26) - (0.00531367 19 7 27 , 0.661346 18 7 27)
(0.240836 9 12 9 , 0.254918 10 12 9) - (0.107172 9 12 9 , 0.194761 9 12 8)
(0.00301671 10 2 3 , 0.40839 10 2 5) - (0.024193 13 3 2 , 0.305732 15 1 5)
(0.0388434 13 21 22 , 0.262279 12 20 23) - (0.18025 13 21 22 , 0.19478 12 21 22)
(0.00747821 24 22 17 , 0.306152 20 23 18) - (0.0369937 23 22 17 , 0.432437 25 23 16)
(0.00441219 2 25 24 , 0.264462 2 25 23) - (0.00194345 3 24 26 , 0.284181 3 25 26)
(0.0145486 3 21 24 , 0.273186 5 22 23) - (0.0519613 3 20 24 , 0.597583 3 20 23)
(0.0110668 29 18 13 , 0.259154 28 14 11) - (0.0230233 29 19 10 , 0.264016 29 18 10)
(0.0232514 7 21 6 , 0.401203 7 19 6) - (0.0146599 7 22 6 , 0.326797 6 21 6)
(0.0474204 21 27 17 , 0.195352 21 28 18) - (0.104819 21 27 16 , 0.399051 20 26 14)
(0.0182862 22 29 15 , 0.257646 24 28 16) - (0.0279017 23 27 16 , 0.314739 23 26 15)
(0.111395 1 5 26 , 0.535617 1 5 25) - (0.195755 1 5 27 , 0.373382 1 6 28)
(0.0921791 22 22 21 , 0.498869 21 22 21) - (0.0814552 23 22 21 , 0.330184 23 24 21)
(0.115945 17 22 1 , 0.415901 18 22 1) - (0.0546394 18 25 1 , 0.454842 19 26 0)
(0.0102774 17 24 1 , 0.426433 19 24 1) - (0.00668141 16 23 1 , 0.369385 16 22 1)
(0.0247641 18 11 23 , 0.22039 18 13 22) - (0.0119059 18 9 23 , 0.214436 16 10 23)
(0.0128276 1 2 9 , 0.494065 2 1 8) - (0.0950513 2 3 10 , 0.247325 2 3 11)
(0.0155166 19 21 2 , 0.1964 19 20 2) - (0.373015 20 20 2 , 0.502728 21 20 2)
(0.000194635 3 28 20 , 0.290368 2 25 18) - (4.76741e-05 22 26 2 , 0.345487 29 14 19)
(0.123887 1 25 22 , 0.227213 2 24 21) - (0.0950722 2 25 22 , 0.335318 1 25 22)
(0.185759 27 11 19 , 0.196461 28 11 19) - (0.15662 27 11 19 , 0.252978 27 12 19)
(0.106417 28 12 19 , 0.196461 28 11 19) - (0.192534 28 12 19 , 0.252978 27 12 19)
(0.012335 26 15 0 , 0.196617 27 15 1) - (0.0714878 26 16 2 , 0.32172 27 18 2)
(0.528821 17 24 4 , 0.588136 17 23 4) - (0.106903 17 24 4 , 0.196768 17 24 5)
(0.118208 9 17 0 , 0.196903 10 18 0) - (0.226557 10 17 0 , 0.514889 9 17 0)
(0.158416 1 20 26 , 0.197117 0 20 26) - (0.0840231 1 20 26 , 0.268973 0 20 26)
(0.143871 28 24 10 , 0.309676 28 24 9) - (0.0845547 28 27 8 , 0.271582 28 27 9)
(0.0194884 29 23 20 , 0.27647 29 21 21) - (0.0259525 27 23 18 , 0.275622 28 23 17)
(0.0574095 23 29 6 , 0.337753 25 29 4) - (0.0174689 22 29 8 , 0.349262 19 26 8)
(0.0403785 13 3 22 , 0.238363 12 4 23) - (0.00602775 15 2 22 , 0.305045 14 2 22)
(0.00646881 26 6 10 , 0.277271 28 11 10) - (0.00158544 28 8 12 , 0.295233 26 9 9)
(0.0828953 23 25 26 , 0.198055 23 26 26) - (0.077097 23 25 26 , 0.54981 22 25 26)
(0.0927445 29 10 19 , 0.238904 27 11 18) - (0.144279 28 9 19 , 0.198141 28 10 17)
(0.0274804 19 19 10 , 0.295253 19 20 9) - (0.108622 18 19 12 , 0.333058 16 18 13)
(0.175335 22 0 27 , 0.40413 22 1 27) - (0.0950842 21 0 27 , 0.237552 21 0 26)
(0.153483 19 6 16 , 0.564956 19 6 15) - (0.1983 20 6 16 , 0.223992 20 7 16)
(0.0418014 15 22 0 , 0.298436 15 22 1) - (0.0603013 16 21 0 , 0.369385 16 22 1)
(0.198644 10 1 27 , 0.26997 11 1 27) - (0.172856 10 1 26 , 0.225026 9 1 26)
(0.178542 2 16 6 , 0.198793 2 16 7) - (0.0741252 2 16 5 , 0.42019 3 16 5)
(0.139433 26 13 29 , 0.33045 26 13 28) - (0.14146 26 12 29 , 0.349444 26 11 29)
(0.0506925 29 17 28 , 0.367538 29 16 29) - (0.0370112 28 16 29 , 0.490626 29 15 29)
(0.00281628 19 25 5 , 0.331584 23 28 12) - (0.081822 18 29 5 , 0.351872 19 28 5)
(0.198915 0 1 27 , 0.284859 0 1 26) - (0.196918 0 0 27 , 0.380187 0 0 26)
(0.0198882 10 13 9 , 0.228273 11 14 11) - (0.0597737 11 13 9 , 0.253908 12 13 9)
(0.00341023 11 6 4 , 0.287466 16 0 11) - (0.00758422 10 7 2 , 0.376469 9 7 3)
(0.0610928 4 4 3 , 0.288153 4 5 4) - (0.0096934 5 3 2 , 0.267758 7 2 5)
(0.098426 13 27 14 , 0.199255 13 26 14) - (0.126814 11 27 14 , 0.359102 12 27 14)
(0.0277636 25 2 15 , 0.33788 24 2 15) - (0.0115627 24 2 14 , 0.517917 23 2 14)
