0
(0.0366137 16 16 7 , 0.0934911 16 15 7)
(0.0233309 22 10 6 , 0.0938824 23 9 6)
(0.0916308 27 8 21 , 0.0943604 28 8 21)
(0.0722356 26 16 21 , 0.0948838 25 16 21)
(0.0628462 1 29 16 , 0.0957056 1 29 17)
(0.0724862 13 20 28 , 0.095757 13 20 29)
(0.0692725 13 21 29 , 0.095757 13 20 29)
(0.063386 13 1 6 , 0.0960881 13 1 7)
(0.0408392 24 26 23 , 0.097084 24 27 23)
(0.060089 9 29 10 , 0.0974632 9 29 9)
(0.0386368 10 8 6 , 0.09755 10 7 6)
(0.0577098 14 22 23 , 0.09758 14 22 22)
(0.0936121 29 10 21 , 0.097711 28 10 21)
(0.0218423 6 20 26 , 0.0985707 5 20 26)
(0.0475811 21 19 15 , 0.0985804 21 20 15)
(0.0146262 20 20 15 , 0.0985804 21 20 15)
(0.0716571 25 17 22 , 0.0996196 25 18 22)
(0.0666779 25 18 21 , 0.0996196 25 18 22)
(0.0904038 17 24 19 , 0.0999737 17 24 20)
(0.0427022 10 16 28 , 0.100787 11 16 28)
(0.0371081 12 0 5 , 0.102036 12 1 6)
(0.0652749 23 15 29 , 0.102087 23 15 28)
(0.0800296 25 5 18 , 0.1027 26 5 18)
(0.0141227 18 16 0 , 0.103827 18 16 1)
(0.027625 1 24 18 , 0.104069 2 25 18)
(0.0998901 1 15 18 , 0.104981 1 14 18)
(0.0806293 1 14 7 , 0.105255 0 14 7)
(0.0430343 0 13 7 , 0.105255 0 14 7)
(0.0109626 8 21 19 , 0.105331 7 21 19)
(0.0281177 21 23 11 , 0.105367 21 22 9)
(0.0414064 14 17 0 , 0.105542 14 16 0)
(0.0422553 23 8 12 , 0.105821 23 8 13)
(0.0523286 24 26 21 , 0.105869 25 26 22)
(0.0671884 9 0 25 , 0.105919 8 0 25)
(0.0272877 4 13 7 , 0.106351 3 13 7)
(0.0749554 7 18 13 , 0.106765 6 18 13)
(0.0707814 22 5 7 , 0.10683 21 5 7)
(0.0890127 13 2 9 , 0.106868 13 2 8)
(0.0374005 9 22 5 , 0.107057 10 22 5)
(0.0226292 10 10 5 , 0.108149 11 10 5)
(0.0862026 4 20 4 , 0.108825 3 20 4)
(0.0681328 13 15 1 , 0.108876 13 15 0)
(0.0134041 8 19 2 , 0.10916 8 19 3)
(0.0688371 12 1 28 , 0.109288 12 1 27)
(0.0637874 13 7 22 , 0.109368 12 7 22)
(0.0941725 2 19 1 , 0.109763 1 19 1)
(0.0845046 9 29 14 , 0.109777 9 29 15)
(0.0864276 13 13 18 , 0.110082 14 13 18)
(0.010881 14 14 18 , 0.110082 14 13 18)
(0.108969 16 2 17 , 0.110151 17 2 17)
(0.00124915 5 10 29 , 0.111292 5 9 29)
(0.00673735 5 23 13 , 0.111401 5 22 13)
(0.0524911 13 15 16 , 0.111962 13 14 16)
(0.0824146 20 14 19 , 0.112248 20 15 19)
(0.0707218 3 4 6 , 0.11238 3 5 6)
(0.0466751 7 7 25 , 0.112746 7 8 25)
(0.0863624 27 8 11 , 0.113549 27 8 12)
(0.112113 8 28 9 , 0.114135 8 28 10)
(0.0892036 13 24 25 , 0.114756 12 24 25)
(0.0858237 1 13 8 , 0.114813 2 12 8)
(0.104143 19 10 28 , 0.115664 18 10 28)
(0.0297865 26 8 28 , 0.116414 26 8 29)
(0.103243 2 26 27 , 0.116803 1 26 27)
(0.0928017 2 20 27 , 0.117254 2 21 27)
(0.0420221 19 24 18 , 0.117339 20 24 18)
(0.108408 3 28 2 , 0.117578 4 28 2)
(0.113503 5 19 9 , 0.117605 5 19 10)
(0.0780895 3 15 22 , 0.117948 4 16 22)
(0.0179188 22 22 14 , 0.117985 22 21 14)
(0.0877513 29 29 21 , 0.118533 29 29 22)
(0.105808 24 13 28 , 0.118724 24 12 28)
(0.0478079 13 25 19 , 0.118743 13 25 18)
(0.113554 14 1 27 , 0.118946 14 0 27)
(0.0836522 15 23 14 , 0.119713 15 22 14)
(0.0656388 13 11 9 , 0.120361 13 11 10)
(0.0680297 15 7 3 , 0.121671 15 6 3)
(0.0628494 27 24 2 , 0.122997 27 25 2)
(0.0601205 12 2 12 , 0.124123 11 2 12)
(0.0367399 22 9 0 , 0.124343 22 9 1)
(0.112927 18 28 15 , 0.12497 18 29 15)
(0.0221069 21 23 25 , 0.125537 21 22 24)
(0.0531576 22 6 13 , 0.126459 22 7 13)
(0.0568628 3 5 29 , 0.127152 3 5 28)
(0.0655594 26 12 1 , 0.128035 26 10 0)
(0.123807 4 11 5 , 0.128455 4 10 5)
(0.0402996 10 12 17 , 0.129213 10 13 17)
(0.0684273 16 19 7 , 0.129382 16 20 7)
(0.0586854 16 20 8 , 0.129382 16 20 7)
(0.0311154 29 20 0 , 0.130068 28 20 0)
(0.11906 18 19 28 , 0.130198 18 19 29)
(0.0465687 20 2 20 , 0.130271 20 2 21)
(0.0969213 8 28 11 , 0.130458 9 28 9)
(0.0609185 4 27 17 , 0.131104 3 27 17)
(0.0561026 11 12 20 , 0.131458 10 12 21)
(0.0940229 22 4 5 , 0.131739 22 4 6)
(0.0985515 5 13 11 , 0.132529 6 13 11)
(0.0448459 18 14 6 , 0.133389 17 14 6)
(0.109922 0 21 10 , 0.133631 0 22 10)
(0.111563 0 23 10 , 0.133631 0 22 10)
(0.100802 19 27 11 , 0.13413 19 27 12)
(0.0492585 13 12 13 , 0.134261 13 12 15)
(0.0812273 12 3 16 , 0.134402 12 3 15)
(0.078433 11 4 5 , 0.134405 10 5 5)
(0.121879 15 5 1 , 0.134667 14 5 1)
(0.0532186 20 6 11 , 0.13486 20 7 11)
(0.0995558 7 27 9 , 0.134978 7 28 9)
(0.0855531 10 26 10 , 0.135006 11 26 10)
(0.0711794 12 26 10 , 0.135006 11 26 10)
(0.127475 20 19 20 , 0.135262 20 19 21)
(0.116456 7 14 10 , 0.135361 7 14 11)
(0.106388 2 6 5 , 0.135363 2 7 5)
(0.0941254 2 7 3 , 0.135363 2 7 5)
(0.0876658 27 6 1 , 0.135442 27 6 2)
(0.0743722 17 14 1 , 0.135831 18 14 1)
(0.01773 10 21 1 , 0.136124 9 21 1)
(0.119246 24 27 9 , 0.136607 24 28 9)
(0.115193 17 11 14 , 0.136609 17 11 15)
(0.0731004 8 15 8 , 0.137083 8 15 9)
(0.0540675 8 15 10 , 0.137083 8 15 9)
(0.0751979 15 23 28 , 0.137308 15 23 29)
(0.0351392 24 15 4 , 0.137331 25 15 4)
(0.0309932 20 26 18 , 0.1374 19 26 18)
(0.116716 6 7 21 , 0.1375 6 8 21)
(0.116811 9 8 11 , 0.137561 9 8 12)
(0.0640042 22 6 16 , 0.138242 23 6 16)
(0.0447072 24 19 27 , 0.138269 24 20 27)
(0.054101 22 4 22 , 0.138432 22 3 22)
(0.0266467 2 21 14 , 0.138444 2 22 16)
(0.0852694 25 20 13 , 0.138759 25 19 13)
(0.100926 5 23 24 , 0.139155 4 23 24)
(0.103479 28 2 20 , 0.139195 27 2 20)
(0.13551 22 19 13 , 0.139271 22 18 13)
(0.110637 11 29 15 , 0.139494 11 29 14)
(0.0675157 3 16 3 , 0.139901 3 16 2)
(0.0264255 18 11 15 , 0.140407 17 10 14)
(0.0717046 10 17 5 , 0.140587 10 18 5)
(0.0601582 6 11 24 , 0.141399 6 11 26)
(0.12087 19 19 0 , 0.141444 19 20 0)
(0.103161 11 16 20 , 0.141846 11 16 19)
(0.103678 7 11 3 , 0.141897 8 11 3)
(0.0897316 16 18 19 , 0.142228 16 19 19)
(0.0407372 15 17 17 , 0.142924 16 17 17)
(0.0471311 10 27 11 , 0.143947 10 27 12)
(0.0844996 22 13 1 , 0.144235 22 13 0)
(0.0612651 11 18 21 , 0.144671 11 17 22)
(0.10963 23 11 10 , 0.144932 21 11 10)
(0.126945 12 16 6 , 0.145123 12 17 6)
(0.0769421 22 27 23 , 0.145333 22 28 23)
(0.0760597 18 12 3 , 0.145888 18 13 3)
(0.0596697 17 13 3 , 0.145888 18 13 3)
(0.0613454 20 29 17 , 0.145949 20 29 18)
(0.0253891 16 17 15 , 0.146142 15 16 17)
(0.138111 26 3 9 , 0.146472 26 3 8)
(0.135279 23 19 25 , 0.147002 22 19 25)
(0.0840238 29 26 0 , 0.147055 29 27 0)
(0.0215616 25 1 23 , 0.147269 26 1 23)
(0.0456055 12 20 0 , 0.147477 13 20 0)
(0.0383268 13 21 0 , 0.147477 13 20 0)
(0.137816 7 12 9 , 0.147668 6 12 9)
(0.0553996 8 25 26 , 0.147845 8 24 26)
(0.0482279 0 27 19 , 0.147983 0 28 20)
(0.0489433 12 22 26 , 0.148205 11 22 25)
(0.0248579 3 20 19 , 0.14836 3 19 20)
(0.142653 6 4 24 , 0.148972 7 4 24)
(0.112777 28 13 10 , 0.149659 28 13 9)
(0.0692518 23 25 24 , 0.151986 23 26 24)
(0.110194 14 7 16 , 0.152008 14 9 16)
(0.0391041 7 0 26 , 0.152691 8 1 25)
(0.135425 28 2 24 , 0.152733 28 2 23)
(0.152546 26 2 24 , 0.153402 26 2 23)
(0.106787 11 4 2 , 0.154213 11 3 2)
(0.133197 13 27 10 , 0.154517 13 26 10)
(0.133725 9 20 13 , 0.154625 9 19 13)
(0.0717893 22 4 15 , 0.154715 22 5 15)
(0.0516753 12 17 2 , 0.155216 13 17 2)
(0.04793 12 16 16 , 0.156217 12 16 15)
(0.0347423 22 20 26 , 0.156261 22 19 26)
(0.0481385 28 6 8 , 0.156405 28 7 8)
(0.144938 7 17 28 , 0.157403 6 17 28)
(0.0389697 24 15 28 , 0.158314 25 15 28)
(0.04891 4 27 3 , 0.15876 5 27 3)
(0.0672183 2 1 1 , 0.158985 2 2 1)
(0.144458 23 23 25 , 0.159333 23 23 24)
(0.14899 21 2 23 , 0.159582 21 1 23)
(0.0570071 2 25 4 , 0.159741 2 25 3)
(0.0897326 1 2 10 , 0.160916 1 2 11)
(0.0901602 0 6 24 , 0.161181 0 7 24)
(0.0323432 20 16 27 , 0.161307 20 16 28)
(0.116133 2 7 15 , 0.16133 3 7 15)
(0.158711 3 8 15 , 0.16133 3 7 15)
(0.118386 18 4 16 , 0.162071 18 4 15)
(0.133079 17 19 27 , 0.162242 17 19 28)
(0.0227013 13 24 12 , 0.162951 13 25 12)
(0.141844 8 21 21 , 0.163589 9 21 21)
(0.163105 10 24 15 , 0.163621 10 23 15)
(0.0872041 4 16 6 , 0.163945 4 16 5)
(0.0390157 24 28 23 , 0.164073 25 26 23)
(0.101629 10 13 23 , 0.164236 10 13 24)
(0.0108302 9 13 24 , 0.164236 10 13 24)
(0.0609697 11 12 13 , 0.16445 12 12 12)
(0.159202 24 9 10 , 0.164521 24 8 10)
(0.0709345 21 26 9 , 0.164828 21 26 10)
(0.0703919 14 17 10 , 0.164888 14 17 11)
(0.0703862 12 19 15 , 0.16528 11 19 15)
(0.0626196 7 12 19 , 0.165861 7 11 19)
(0.00871653 19 29 15 , 0.166303 18 27 15)
(0.051353 17 19 5 , 0.166727 16 19 4)
(0.136974 1 10 17 , 0.167185 0 10 17)
(0.150555 13 1 15 , 0.167571 12 2 15)
(0.157643 28 10 18 , 0.167578 28 9 18)
(0.118429 21 20 6 , 0.167764 21 19 6)
(0.139779 8 15 15 , 0.167866 8 15 14)
(0.141548 1 4 24 , 0.167913 2 4 24)
(0.0807339 8 17 23 , 0.167926 7 17 23)
(0.0641366 17 25 13 , 0.169321 17 26 13)
(0.144942 17 26 12 , 0.169321 17 26 13)
(0.148426 20 9 18 , 0.169441 21 9 18)
(0.00765879 25 9 17 , 0.170072 26 9 17)
(0.127149 7 5 21 , 0.170176 8 5 21)
(0.0618854 27 3 11 , 0.170539 27 3 12)
(0.16489 11 4 26 , 0.170632 11 4 27)
(0.081646 29 17 17 , 0.171237 28 17 17)
(0.0338013 6 22 17 , 0.171322 6 21 17)
(0.0801131 22 12 23 , 0.171548 22 12 22)
(0.166953 0 22 15 , 0.171937 0 22 16)
(0.0634391 0 20 16 , 0.171937 0 22 16)
(0.00838563 28 16 10 , 0.172143 28 17 9)
(0.0938179 6 22 0 , 0.17227 6 22 1)
(0.117811 14 10 19 , 0.172658 14 10 20)
(0.0824475 14 10 21 , 0.172658 14 10 20)
(0.120423 0 19 20 , 0.172955 0 18 20)
(0.111271 23 0 25 , 0.173132 23 0 24)
(0.0619562 7 0 21 , 0.173823 7 0 20)
(0.0313735 28 18 17 , 0.173961 29 17 16)
(0.096815 10 0 16 , 0.174573 9 0 16)
(0.0970731 27 23 6 , 0.174703 26 23 6)
(0.0607228 26 24 6 , 0.174703 26 23 6)
(0.173901 4 14 13 , 0.174709 4 13 13)
(0.0894713 27 21 8 , 0.174815 26 21 7)
(0.118747 25 2 28 , 0.175001 24 2 27)
(0.0496151 2 12 19 , 0.175658 2 14 19)
(0.0359886 1 14 19 , 0.175658 2 14 19)
(0.0292304 14 19 17 , 0.176039 14 19 18)
(0.15817 29 12 16 , 0.176104 29 11 16)
(0.143518 16 1 16 , 0.176191 17 1 16)
(0.127945 28 1 10 , 0.177051 28 1 11)
(0.0979184 28 1 12 , 0.177051 28 1 11)
(0.129101 8 4 13 , 0.177453 9 4 13)
(0.170797 9 2 1 , 0.177839 10 2 1)
(0.0388053 26 4 21 , 0.17862 26 3 22)
(0.0840273 25 19 1 , 0.17911 24 20 1)
(0.133684 21 7 22 , 0.179176 20 7 22)
(0.0649741 4 23 6 , 0.179182 4 23 5)
(0.0300495 28 3 23 , 0.179218 28 1 23)
(0.10778 19 8 17 , 0.179438 19 7 17)
(0.14515 26 25 13 , 0.179552 26 25 14)
(0.0519238 14 20 23 , 0.179695 15 20 23)
(0.0516674 8 2 5 , 0.179785 8 2 6)
(0.156506 2 2 29 , 0.179897 2 2 28)
(0.146554 3 12 26 , 0.180153 3 12 27)
(0.0124361 5 25 4 , 0.180278 4 25 5)
(0.0830525 17 10 4 , 0.180415 17 11 4)
(0.156224 5 15 6 , 0.180809 4 15 6)
(0.117739 17 16 14 , 0.180906 18 16 14)
(0.040009 28 5 26 , 0.180932 29 5 26)
(0.176781 27 3 7 , 0.180997 27 3 6)
(0.0589227 7 9 28 , 0.181219 6 9 28)
(0.0711085 0 17 14 , 0.181891 0 18 14)
(0.0416482 1 18 14 , 0.181891 0 18 14)
(0.0947106 10 5 29 , 0.18215 11 5 29)
(0.0762982 20 2 24 , 0.182237 19 2 24)
(0.093314 28 3 28 , 0.182679 28 3 29)
(0.146911 26 13 27 , 0.182976 26 13 26)
(0.145779 2 21 2 , 0.183448 2 20 2)
(0.107864 0 16 3 , 0.183726 1 16 4)
(0.0923746 16 23 6 , 0.183741 16 23 7)
(0.0668489 26 27 23 , 0.184586 26 26 23)
(0.105555 8 0 11 , 0.185002 8 2 11)
(0.0499954 11 20 12 , 0.18589 12 20 12)
(0.147342 4 22 12 , 0.186679 4 23 12)
(0.163474 21 1 18 , 0.186811 21 0 18)
(0.088109 9 17 22 , 0.186936 10 17 21)
(0.0714192 10 17 20 , 0.186936 10 17 21)
(0.16091 28 13 12 , 0.187152 28 13 13)
(0.173355 6 13 6 , 0.187384 6 13 7)
(0.12382 9 21 7 , 0.187385 9 22 7)
(0.0102421 1 18 11 , 0.187542 1 19 11)
(0.048644 18 23 8 , 0.187951 17 23 8)
(0.127884 13 15 18 , 0.188026 14 15 18)
(0.0911575 3 4 15 , 0.188118 3 3 15)
(0.147076 3 3 16 , 0.188118 3 3 15)
(0.0562355 28 20 14 , 0.18847 28 20 13)
(0.0958854 0 21 20 , 0.188574 0 21 19)
(0.179924 3 12 22 , 0.18876 3 13 22)
(0.158263 4 13 22 , 0.18876 3 13 22)
(0.0820689 0 11 10 , 0.188761 0 12 10)
(0.138884 0 12 11 , 0.188761 0 12 10)
(0.0994336 14 13 25 , 0.189086 15 13 25)
(0.108102 15 14 25 , 0.189086 15 13 25)
(0.178242 15 13 26 , 0.189086 15 13 25)
(0.171799 17 22 5 , 0.189238 17 23 5)
(0.0864264 16 24 7 , 0.189238 17 23 5)
(0.173923 22 17 5 , 0.189692 22 16 5)
(0.155128 15 19 5 , 0.189819 15 18 5)
(0.151151 13 23 18 , 0.19056 13 23 19)
(0.0089354 13 22 20 , 0.190578 12 24 21)
(0.148577 6 8 0 , 0.190715 6 8 1)
(0.0750084 26 5 15 , 0.190727 26 6 15)
(0.0605718 19 15 12 , 0.191086 20 15 12)
(0.0433938 2 11 20 , 0.191204 2 11 19)
(0.0961223 2 27 9 , 0.191707 2 27 8)
(0.0770776 15 12 25 , 0.192483 14 12 25)
(0.169892 0 23 0 , 0.192485 0 23 1)
(0.103489 19 7 9 , 0.192538 18 7 9)
(0.0296103 17 2 12 , 0.192777 16 2 12)
(0.132859 9 26 1 , 0.193015 9 27 1)
(0.0918642 27 16 7 , 0.193153 27 16 8)
(0.0892606 9 5 18 , 0.193173 9 4 18)
(0.075157 1 25 8 , 0.193177 1 24 8)
(0.176114 7 11 22 , 0.193636 7 12 22)
(0.085383 20 24 23 , 0.19374 20 24 24)
(0.0380782 14 23 22 , 0.193767 16 22 23)
(0.134151 25 29 4 , 0.193829 25 28 4)
(0.0156467 5 15 12 , 0.194499 6 17 12)
(0.131992 15 16 5 , 0.194556 15 17 5)
(0.177101 23 21 23 , 0.194617 24 21 23)
(0.0893894 17 21 25 , 0.194628 17 20 25)
(0.118433 6 25 12 , 0.195246 6 25 13)
(0.109533 28 14 24 , 0.195399 27 14 24)
(0.184398 21 7 19 , 0.195509 20 7 19)
(0.137183 1 7 0 , 0.195615 2 7 0)
(0.0790258 4 19 10 , 0.19568 6 20 10)
(0.0949997 17 24 1 , 0.196066 17 23 1)
(0.137158 24 29 1 , 0.196406 24 28 1)
(0.0113213 0 10 16 , 0.196598 2 10 17)
(0.159497 20 6 24 , 0.196697 19 5 24)
(0.108895 4 11 15 , 0.196757 4 13 15)
(0.171167 14 8 24 , 0.19684 13 8 24)
(0.00973322 1 18 1 , 0.196919 1 20 2)
(0.175235 6 2 23 , 0.197059 5 2 23)
(0.062114 28 22 19 , 0.197438 29 22 19)
(0.0569582 29 23 19 , 0.197438 29 22 19)
(0.0539189 26 8 10 , 0.197879 27 8 10)
(0.175636 27 8 16 , 0.198151 27 8 17)
(0.177146 5 3 24 , 0.198699 5 3 25)
(0.151309 20 26 3 , 0.198844 20 26 4)
(0.0640658 11 25 10 , 0.199351 13 26 9)
(0.165954 21 4 13 , 0.199864 21 4 12)
(0.017189 6 24 24 , 0.200054 5 24 24)
(0.114172 24 6 28 , 0.200125 24 6 27)
(0.133475 11 28 24 , 0.200131 10 28 24)
(0.063498 3 1 20 , 0.201556 3 0 20)
(0.0600053 3 0 21 , 0.201556 3 0 20)
(0.117002 2 29 9 , 0.201854 2 29 8)
(0.195268 12 11 29 , 0.20188 11 11 29)
(0.104362 18 4 22 , 0.201925 19 4 23)
(0.112876 12 27 27 , 0.20234 12 27 28)
(0.155023 4 10 11 , 0.202443 4 10 12)
(0.17254 4 11 23 , 0.20245 4 11 22)
(0.131106 14 23 8 , 0.202509 15 23 8)
(0.0493025 6 18 26 , 0.203123 5 18 26)
(0.0622566 7 9 10 , 0.203139 8 9 10)
(0.105074 9 3 13 , 0.203342 9 2 13)
(0.130977 7 3 5 , 0.203472 7 3 4)
(0.0489128 10 25 5 , 0.204087 10 24 5)
(0.175949 26 7 16 , 0.204362 27 7 16)
(0.201196 10 13 19 , 0.204378 11 13 19)
(0.143097 23 7 7 , 0.204619 23 8 7)
(0.0163208 8 19 6 , 0.204629 8 20 6)
(0.144357 16 9 3 , 0.205822 16 8 3)
(0.119365 18 1 6 , 0.206523 18 0 6)
(0.0905257 21 0 23 , 0.20718 22 2 23)
(0.189344 10 9 26 , 0.207266 10 10 26)
(0.158107 16 22 20 , 0.207362 16 22 21)
(0.0928787 5 27 19 , 0.207588 5 27 20)
(0.119285 8 16 21 , 0.207918 8 17 21)
(0.115768 23 23 7 , 0.20794 23 23 8)
(0.185345 21 8 0 , 0.208568 22 8 0)
(0.0968425 20 3 26 , 0.208571 20 2 26)
(0.164555 18 29 19 , 0.208582 18 28 19)
(0.149673 25 21 10 , 0.208606 25 22 10)
(0.0221887 27 22 10 , 0.208606 25 22 10)
(0.0613853 15 23 5 , 0.208672 15 23 4)
(0.100674 21 1 2 , 0.208823 21 1 3)
(0.0142983 17 17 27 , 0.208915 17 17 28)
(0.18974 23 20 29 , 0.209801 22 20 29)
(0.030171 5 28 11 , 0.210182 5 28 12)
(0.134928 14 16 2 , 0.210196 14 16 1)
(0.132073 13 1 26 , 0.210205 14 1 26)
(0.190138 0 23 7 , 0.210521 1 23 7)
(0.137092 27 12 15 , 0.210672 27 12 14)
(0.165355 25 4 9 , 0.21072 26 4 9)
(0.0703284 25 10 19 , 0.21074 24 10 19)
(0.100758 28 9 16 , 0.210937 27 9 18)
(0.0811131 26 19 2 , 0.211025 26 20 1)
(0.192367 22 24 2 , 0.211097 23 24 2)
(0.148126 24 2 17 , 0.211176 23 2 17)
(0.0916518 13 7 6 , 0.211359 13 6 6)
(0.0345625 18 27 9 , 0.211362 18 27 10)
(0.170154 18 28 10 , 0.211362 18 27 10)
(0.0916292 3 14 4 , 0.211829 3 15 4)
(0.0928962 3 15 5 , 0.211829 3 15 4)
(0.116747 22 22 7 , 0.211986 23 22 7)
(0.0698968 23 22 8 , 0.211986 23 22 7)
(0.176885 23 1 22 , 0.212093 23 0 22)
(0.136451 19 21 18 , 0.212715 18 21 18)
(0.098119 18 8 1 , 0.212846 18 8 0)
(0.072217 11 28 28 , 0.212924 11 27 28)
(0.0523472 27 12 7 , 0.213028 27 14 7)
(0.177063 20 26 11 , 0.213164 19 26 11)
(0.0943813 27 25 18 , 0.213355 26 25 18)
(0.100883 7 28 0 , 0.213372 7 29 0)
(0.0149398 7 29 1 , 0.213372 7 29 0)
(0.162871 13 13 2 , 0.213458 13 13 1)
(0.115456 8 10 11 , 0.213512 7 10 10)
(0.208023 29 22 23 , 0.213847 29 23 23)
(0.148863 1 5 12 , 0.213983 0 5 13)
(0.081983 13 18 0 , 0.21401 13 18 1)
(0.201572 14 12 17 , 0.214111 14 12 18)
(0.208075 12 2 29 , 0.214966 11 2 29)
(0.0530755 14 12 23 , 0.215006 14 13 24)
(0.187282 8 0 4 , 0.215265 8 0 3)
(0.1023 15 15 4 , 0.215666 15 16 4)
(0.159671 21 14 12 , 0.215961 21 14 11)
(0.133225 22 24 26 , 0.215968 21 24 27)
(0.0374281 28 17 15 , 0.21597 28 16 15)
(0.157941 29 14 25 , 0.216419 29 14 24)
(0.11993 25 12 2 , 0.217065 25 12 1)
(0.182007 4 5 3 , 0.217162 4 5 2)
(0.201526 17 19 24 , 0.217178 17 18 24)
(0.19085 5 25 20 , 0.217302 5 26 20)
(0.114309 27 9 23 , 0.217615 28 9 23)
(0.124178 28 9 24 , 0.217615 28 9 23)
(0.128964 27 26 27 , 0.217851 27 26 26)
(0.106138 23 14 2 , 0.21791 22 14 2)
(0.110431 20 11 27 , 0.217939 20 11 28)
(0.0849431 10 7 19 , 0.218226 9 7 19)
(0.182393 7 24 23 , 0.218231 7 23 23)
(0.057859 1 7 22 , 0.218291 1 6 22)
(0.0319485 27 11 8 , 0.218475 27 10 8)
(0.104842 26 10 29 , 0.218533 26 10 28)
(0.0139888 5 14 9 , 0.21864 5 14 8)
(0.165699 19 24 21 , 0.218697 19 25 21)
(0.108734 3 23 1 , 0.218976 4 23 1)
(0.200182 14 1 8 , 0.219054 13 1 8)
